time, color, distance, speed, stop, step, deviation, integral, derivative, frontID, frontTime, frontStep, frontSpeed, frontDistance
76328,56,826,99.225, False,0,18.5,45.5,3,2,76346,0,90,294
76534,55,778,104.18625, False,0,17.5,63,-1,2,76501,0,90,326
76738,57,804,109.3955625, False,0,19.5,82.5,2,2,76793,0,90,326
76938,60,209,90, False,0,22.5,105,3,2,76924,0,94.5,340
77138,49,2550,90, False,0,11.5,116.5,-11,2,77083,0,99.22499847,345
77338,31,198,90, False,0,-6.5,0,-18,2,77381,0,109.3955612,348
77541,59,326,94.5, False,0,21.5,0,28,2,77521,0,114.8653412,349
77744,61,2550,99.225, False,0,23.5,23.5,2,2,77676,0,120.6086044,338
77944,64,2550,104.18625, False,0,26.5,50,3,2,77961,0,132.970993,330
78145,64,2550,109.3955625, False,0,26.5,76.5,0,2,78114,0,90,330
78354,63,185,90, False,0,25.5,102,-1,2,78382,0,90,329
78554,40,203,90, False,0,2.5,0,-23,2,78514,0,94.5,334
78761,49,166,90, False,0,11.5,11.5,9,2,78671,0,99.22499847,353
78967,39,175,90, False,0,1.5,0,-10,2,78962,0,109.3955612,401
79173,42,205,90, True,0,1.5,0,-10,2,79115,0,114.8653412,412
79376,51,213,90, True,0,1.5,0,-10,2,79403,0,126.6390381,460
79576,52,241,90, True,0,1.5,0,-10,2,79543,0,132.970993,847
79780,52,263,90, True,0,1.5,0,-10,2,79831,0,139.6195374,847
79991,52,308,94.5, False,0,14.5,14.5,13,2,80001,0,153.930542,835
80194,51,326,99.225, False,0,13.5,28,-1,2,80143,0,161.6270752,796
80395,44,365,104.18625, False,0,6.5,0,-7,2,80428,0,165,772
80595,45,345,109.3955625, False,0,7.5,0,1,2,80561,0,165,764
80808,42,347,114.8653406, False,0,4.5,0,-3,2,80852,0,165,788
81008,42,389,120.6086077, False,0,4.5,0,0,2,80982,0,165,750
81209,39,395,126.639038, False,0,1.5,0,-3,2,81268,0,165,788
81413,37,380,132.9709899, False,0,-0.5,0,-2,2,81402,0,165,762
81619,40,446,139.6195394, False,0,2.5,0,3,2,81696,0,165,861
81831,38,428,146.6005164, False,0,0.5,0,-2,2,81861,0,165,748
82038,36,330,153.9305422, False,0,-1.5,0,-2,2,82004,0,165,748
82238,38,408,161.6270693, False,0,0.5,0,2,2,82276,0,165,2550
82444,38,403,165, False,0,0.5,0,0,2,82415,0,165,921
82645,41,397,165, False,0,3.5,0,3,2,82690,0,165,921
82846,37,397,165, False,0,-0.5,0,-4,2,82861,0,165,2550
83047,38,411,165, False,0,0.5,0,1,2,82992,0,165,872
83248,47,397,165, False,0,9.5,0,9,2,83261,0,165,762
83448,28,393,165, False,0,-9.5,0,-19,2,83413,0,165,978
83655,47,384,165, False,0,9.5,0,19,2,83670,0,165,947
83856,47,389,165, False,0,9.5,0,0,2,83801,0,165,894
84057,30,392,165, False,0,-7.5,0,-17,2,84076,0,165,887
84258,44,376,165, False,0,6.5,0,14,2,84213,0,165,856
84458,46,384,165, False,0,8.5,0,2,2,84501,0,165,1551
84658,26,424,165, False,0,-11.5,0,-20,2,84631,0,165,1507
84864,49,532,165, False,0,11.5,0,23,2,84911,0,165,1127
85065,34,389,165, False,0,-3.5,0,-15,2,85065,0,165,1119
85266,36,401,165, False,0,-1.5,0,2,2,85231,0,90,1054
85474,38,428,165, False,0,0.5,0,2,2,85521,0,90,1024
85674,53,348,165, False,0,15.5,15.5,15,2,85672,0,90,1012
85875,10,348,165, False,0,-27.5,0,-43,2,85942,0,90,1028
86076,49,365,165, False,0,11.5,0,39,2,86075,0,94.5,2550
86285,34,326,165, False,0,-3.5,0,-15,2,86235,0,99.22499847,2550
86492,29,297,90, False,0,-8.5,0,-5,2,86535,0,104.1862488,2550
86705,47,326,94.5, False,0,9.5,0,18,2,86663,0,90,2550
86907,32,326,99.225, False,0,-5.5,0,-15,2,86961,0,99.22499847,2550
87108,30,321,104.18625, False,0,-7.5,0,-2,2,87111,0,104.1862488,2550
87308,47,326,109.3955625, False,0,9.5,0,17,2,87263,0,109.3955612,901
87508,57,326,114.8653406, False,0,19.5,19.5,10,2,87523,0,90,762
87708,48,326,120.6086077, False,0,10.5,30,-9,2,87651,0,90,762
87908,52,326,126.639038, False,0,14.5,44.5,4,2,87953,0,94.5,762
88114,55,328,132.9709899, False,0,17.5,62,3,2,88095,0,104.1862488,757
88326,55,326,139.6195394, False,0,17.5,79.5,0,2,88391,0,109.3955612,757
88527,60,326,146.6005164, False,0,22.5,102,5,2,88523,0,120.6086044,764
88728,65,138,90, False,0,27.5,129.5,5,2,88661,0,90,764
88928,67,137,90, False,0,29.5,159,2,2,88945,0,90,750
89128,69,149,90, False,0,31.5,190.5,2,2,89073,0,90,750
89337,44,149,90, False,0,6.5,0,-25,2,89242,0,90,740
89544,24,162,90, True,0,6.5,0,-25,2,89530,0,99.22499847,754
89753,54,164,90, True,0,6.5,0,-25,2,89672,0,104.1862488,772
89964,55,166,90, True,0,6.5,0,-25,2,89951,0,114.8653412,730
90167,55,185,90, True,0,6.5,0,-25,2,90253,0,120.6086044,728
90369,54,233,90, True,0,6.5,0,-25,2,90381,0,132.970993,728
90572,54,229,90, True,0,6.5,0,-25,2,90654,0,139.6195374,740
90779,54,326,94.5, False,0,16.5,16.5,10,2,90812,0,153.930542,721
90983,51,326,99.225, False,0,13.5,30,-3,2,90956,0,161.6270752,710
91199,47,259,90, False,0,9.5,0,-4,2,91111,0,165,661
91401,62,326,94.5, False,0,24.5,24.5,15,2,91393,0,165,680
91604,55,326,99.225, False,0,17.5,42,-7,2,91541,0,165,680
91805,56,321,104.18625, False,0,18.5,60.5,1,2,91832,0,165,609
92005,56,326,109.3955625, False,0,18.5,79,0,2,91981,0,165,598
92217,57,321,114.8653406, False,0,19.5,98.5,1,2,92275,0,165,618
92424,56,247,90, False,0,18.5,117,-1,2,92421,0,165,597
92627,38,237,90, False,0,0.5,0,-18,2,92692,0,165,562
92828,68,233,90, False,0,30.5,30.5,30,2,92841,0,165,555
93034,71,228,90, False,0,33.5,64,3,2,92981,0,165,565
93246,31,229,90, True,0,33.5,64,3,2,93251,0,165,603
93447,23,229,90, True,0,33.5,64,3,2,93380,0,165,618
93655,30,271,90, True,0,33.5,64,3,2,93684,0,165,483
93855,30,303,94.5, False,0,-7.5,0,-41,2,93817,0,165,525
94058,57,321,99.225, False,0,19.5,0,27,2,94112,0,165,525
94258,56,383,104.18625, False,0,18.5,18.5,-1,2,94254,0,165,456
94459,58,321,109.3955625, False,0,20.5,39,2,2,94400,0,165,420
94661,59,326,114.8653406, False,0,21.5,60.5,1,2,94704,0,165,460
94863,60,326,120.6086077, False,0,22.5,83,1,2,94854,0,165,397
95069,59,255,90, False,0,21.5,104.5,-1,2,95145,0,165,397
95273,31,259,90, False,0,-6.5,0,-28,2,95315,0,165,357
95475,30,259,90, False,0,-7.5,0,-1,2,95456,0,165,403
95676,43,273,90, False,0,5.5,0,13,2,95632,0,165,340
95877,18,322,94.5, False,0,-19.5,0,-25,2,95938,0,165,326
96091,55,385,99.225, False,0,17.5,0,37,2,96102,0,94.5,334
96294,50,483,104.18625, False,0,12.5,12.5,-5,2,96255,0,90,340
96495,16,1278,109.3955625, False,0,-21.5,0,-34,2,96421,0,94.5,429
96704,50,812,114.8653406, False,0,12.5,0,34,2,96605,0,99.22499847,1495
96914,37,917,120.6086077, False,0,-0.5,0,-13,2,96961,0,104.1862488,2550
97123,30,831,126.639038, False,0,-7.5,0,-7,2,97110,0,114.8653412,321
97324,40,923,132.9709899, False,0,2.5,0,10,2,97256,0,90,372
97526,30,831,139.6195394, False,0,-7.5,0,-10,2,97415,0,94.5,376
97726,45,2550,146.6005164, False,0,7.5,0,15,2,97585,0,99.22499847,376
97934,32,786,153.9305422, False,0,-5.5,0,-13,2,97826,0,104.1862488,372
98136,41,756,161.6270693, False,0,3.5,0,9,2,98034,0,109.3955612,2550
98337,34,758,165, False,0,-3.5,0,-7,2,98210,0,114.8653412,2550
98538,41,756,165, False,0,3.5,0,7,2,98571,0,90,376
98738,33,756,165, False,0,-4.5,0,-8,2,98771,0,94.5,380
98946,39,742,165, False,0,1.5,0,6,2,98955,0,99.22499847,399
99147,44,742,165, False,0,6.5,0,5,2,99111,0,104.1862488,384
99358,30,742,165, False,0,-7.5,0,-14,2,99268,0,109.3955612,338
99558,43,677,165, False,0,5.5,0,13,2,99586,0,114.8653412,416
99759,30,668,165, False,0,-7.5,0,-13,2,99755,0,126.6390381,2550
99960,51,668,165, False,0,13.5,0,21,2,99901,0,132.970993,2550
100167,22,653,165, False,0,-15.5,0,-29,2,100193,0,90,2550
100374,52,706,165, False,0,14.5,0,30,2,100341,0,90,2550
100585,33,706,165, False,0,-4.5,0,-19,2,100622,0,90,403
100788,33,706,165, False,0,-4.5,0,0,2,100765,0,90,380
100988,36,706,165, False,0,-1.5,0,3,2,100914,0,94.5,399
101199,46,706,165, False,0,8.5,0,10,2,101213,0,104.1862488,408
101403,25,706,165, False,0,-12.5,0,-21,2,101376,0,109.3955612,425
101614,52,706,165, False,0,14.5,0,27,2,101671,0,114.8653412,366
101814,30,706,165, False,0,-7.5,0,-22,2,101821,0,90,384
102024,48,2550,165, False,0,10.5,0,18,2,101979,0,90,401
102224,30,2550,165, False,0,-7.5,0,-18,2,102275,0,94.5,384
102436,53,1529,165, False,0,15.5,0,23,2,102433,0,104.1862488,401
102637,58,1503,165, False,0,20.5,20.5,5,2,102632,0,109.3955612,410
102837,61,1452,165, False,0,23.5,44,3,2,102805,0,114.8653412,420
103037,59,2000,165, False,0,21.5,65.5,-2,2,102982,0,120.6086044,448
103254,58,2550,165, False,0,20.5,86,-1,2,103306,0,126.6390381,447
103455,61,2550,165, False,0,23.5,109.5,3,2,103448,0,139.6195374,399
103656,68,2550,90, False,0,30.5,140,7,2,103604,0,146.6005096,456
103857,63,2550,90, False,0,25.5,165.5,-5,2,103903,0,153.930542,403
104057,67,2550,90, False,0,29.5,195,4,2,104066,0,165,393
104258,68,2550,90, False,0,30.5,225.5,1,2,104288,0,165,412
104459,40,2550,90, False,0,2.5,0,-28,2,104471,0,165,408
104674,6,546,94.5, False,0,-31.5,0,-34,2,104643,0,165,355
104875,56,546,99.225, False,0,18.5,0,50,2,104942,0,165,336
105075,64,2550,104.18625, False,0,26.5,26.5,8,2,105072,0,90,321
105276,25,2550,109.3955625, False,0,-12.5,0,-39,2,105214,0,90,321
105476,65,2550,114.8653406, False,0,27.5,0,40,2,105515,0,94.5,321
105676,69,2550,120.6086077, False,0,31.5,31.5,4,2,105664,0,90,321
105876,71,2550,126.639038, False,0,33.5,65,2,2,105821,0,90,321
106077,68,546,132.9709899, False,0,30.5,95.5,-3,2,106111,0,94.5,321
106277,57,532,139.6195394, False,0,19.5,115,-11,2,106245,0,94.5,321
106477,59,518,90, False,0,21.5,136.5,2,2,106543,0,90,326
106678,69,516,90, False,0,31.5,168,10,2,106675,0,90,326
106885,5,496,90, False,0,-32.5,0,-64,2,106811,0,90,326
107086,5,622,94.5, False,0,-32.5,-32.5,0,2,107110,0,94.5,321
107287,57,496,99.225, False,0,19.5,0,52,2,107270,0,90,347
107492,59,519,104.18625, False,0,21.5,21.5,2,2,107532,0,90,321
107695,31,490,109.3955625, False,0,-6.5,0,-28,2,107664,0,90,321
107896,56,518,114.8653406, False,0,18.5,0,25,2,107961,0,90,326
108097,59,483,120.6086077, False,0,21.5,21.5,3,2,108111,0,94.5,326
108297,16,473,126.639038, False,0,-21.5,0,-43,2,108256,0,90,321
108498,52,483,132.9709899, False,0,14.5,0,36,2,108522,0,90,321
108698,57,492,139.6195394, False,0,19.5,19.5,5,2,108660,0,90,326
108899,38,474,146.6005164, False,0,0.5,0,-19,2,108821,0,90,338
109099,43,435,153.9305422, False,0,5.5,0,5,2,109131,0,90,340
109303,47,418,161.6270693, False,0,9.5,0,4,2,109261,0,94.5,340
109504,32,447,165, False,0,-5.5,0,-15,2,109535,0,99.22499847,326
109714,54,410,165, False,0,16.5,0,22,2,109678,0,90,340
109914,32,424,165, False,0,-5.5,0,-22,2,109953,0,94.5,326
110114,37,406,165, False,0,-0.5,0,5,2,110082,0,90,321
110316,40,370,165, False,0,2.5,0,3,2,110376,0,90,324
110516,33,348,165, False,0,-4.5,0,-7,2,110521,0,90,324
110720,38,336,165, False,0,0.5,0,5,2,110652,0,90,328
110928,49,321,165, False,0,11.5,11.5,11,2,110938,0,94.5,380
111133,31,321,165, False,0,-6.5,0,-18,2,111074,0,99.22499847,329
111335,39,296,90, False,0,1.5,0,8,2,111373,0,94.5,412
111538,51,289,90, False,0,13.5,13.5,12,2,111505,0,99.22499847,385
111744,16,321,94.5, False,0,-21.5,0,-35,2,111663,0,104.1862488,345
111954,46,326,99.225, False,0,8.5,0,30,2,111948,0,114.8653412,349
112167,46,372,104.18625, False,0,8.5,0,0,2,112113,0,120.6086044,410
112376,21,321,109.3955625, False,0,-16.5,0,-25,2,112391,0,132.970993,329
112578,54,298,90, False,0,16.5,0,33,2,112542,0,90,330
112784,39,304,94.5, False,0,1.5,0,-15,2,112686,0,90,336
113004,20,326,99.225, False,0,-17.5,0,-19,2,112985,0,99.22499847,917
113211,52,320,104.18625, False,0,14.5,0,32,2,113132,0,104.1862488,1297
113415,43,326,109.3955625, False,0,5.5,0,-9,2,113433,0,114.8653412,1295
113616,18,321,114.8653406, False,0,-19.5,0,-25,2,113592,0,90,1718
113820,55,321,120.6086077, False,0,17.5,0,37,2,113902,0,90,1875
114026,59,329,126.639038, False,0,21.5,21.5,4,2,114036,0,90,1875
114226,9,326,132.9709899, False,0,-28.5,0,-50,2,114215,0,99.22499847,420
114426,52,296,90, False,0,14.5,0,43,2,114373,0,104.1862488,2550
114626,48,282,90, False,0,10.5,10.5,-4,2,114673,0,114.8653412,2550
114834,18,294,90, False,0,-19.5,0,-30,2,114805,0,120.6086044,2550
115035,55,326,94.5, False,0,17.5,0,37,2,115091,0,90,411
115236,57,320,99.225, False,0,19.5,19.5,2,2,115221,0,90,385
115444,10,289,90, False,0,-27.5,0,-47,2,115386,0,90,364
115645,61,322,94.5, False,0,23.5,0,51,2,115666,0,99.22499847,401
115849,58,374,99.225, False,0,20.5,20.5,-3,2,115803,0,104.1862488,401
116049,5,303,104.18625, False,0,-32.5,0,-53,2,116113,0,114.8653412,1520
116260,57,321,109.3955625, False,0,19.5,0,52,2,116244,0,120.6086044,392
116464,66,326,114.8653406, False,0,28.5,28.5,9,2,116531,0,126.6390381,383
116668,5,2550,120.6086077, False,0,-32.5,0,-61,2,116675,0,139.6195374,376
116876,64,2550,126.639038, False,0,26.5,0,59,2,116810,0,146.6005096,334
117094,65,1309,132.9709899, False,0,27.5,27.5,1,2,117103,0,90,326
117298,68,925,139.6195394, False,0,30.5,58,3,2,117231,0,90,328
117498,70,2550,146.6005164, False,0,32.5,90.5,2,2,117531,0,90,326
117699,67,2550,153.9305422, False,0,29.5,120,-3,2,117668,0,90,321
117899,64,353,90, False,0,26.5,146.5,-3,2,117804,0,90,302
118104,67,326,90, False,0,29.5,176,3,2,118101,0,90,326
118305,27,321,90, False,0,-10.5,0,-40,2,118234,0,90,259
118506,62,345,94.5, False,0,24.5,0,35,2,118552,0,90,199
118706,64,326,90, False,0,26.5,26.5,2,2,118691,1,90,195
118916,37,347,90, False,0,-0.5,0,-27,2,118975,1,90,227
119124,10,321,90, False,0,-27.5,-27.5,-27,2,119111,1,90,217
119329,5,336,90, False,0,-32.5,-60,-5,2,119401,1,90,251
119529,5,340,90, False,1,-32.5,-92.5,0,2,119555,1,90,220
119733,4,326,90, False,1,-33.5,-126,-1,2,119711,1,90,321
119936,4,326,90, False,1,-33.5,-159.5,0,2,119991,1,90,321
120143,5,326,90, False,1,-32.5,-192,1,2,120140,1,90,326
120354,5,321,90, False,1,-32.5,-224.5,0,2,120420,1,90,326
120554,4,321,90, False,1,-33.5,-258,-1,2,120565,1,90,326
120755,4,326,90, False,1,-33.5,-291.5,0,2,120693,1,90,349
120955,5,321,90, False,1,-32.5,-324,1,2,120975,1,90,2550
121164,4,321,90, False,1,-33.5,-357.5,-1,2,121111,1,90,2550
121366,7,326,90, False,1,-30.5,-388,3,2,121428,1,90,326
121567,4,321,90, False,1,-33.5,-421.5,-3,2,121565,1,90,2550
121767,4,321,90, False,1,-33.5,-455,0,2,121724,1,90,2550
121967,4,289,90, False,1,-33.5,-488.5,0,2,122021,1,90,835
122169,4,280,90, False,1,-33.5,-522,0,2,122176,1,90,2550
122374,4,288,90, False,1,-33.5,-555.5,0,2,122432,1,90,2550
122576,4,286,90, False,1,-33.5,-589,0,2,122576,1,90,2550
122776,4,326,90, False,1,-33.5,-622.5,0,2,122721,2,94.5,2550
122977,5,243,90, False,1,-32.5,-655,1,2,123016,2,104.1862488,2550
123177,5,228,90, False,1,-32.5,-687.5,0,2,123151,2,109.3955612,1255
123377,4,243,90, False,1,-33.5,-721,-1,2,123461,2,90,2550
123578,5,219,90, False,1,-32.5,-753.5,1,2,123591,2,90,229
123784,4,328,90, False,1,-33.5,-787,-1,2,123862,2,90,324
123984,5,243,90, False,1,-32.5,-819.5,1,2,123994,2,90,174
124184,6,241,90, False,1,-31.5,-851,1,2,124151,2,90,156
124388,4,235,90, False,1,-33.5,-884.5,-2,2,124444,2,90,156
124603,4,247,90, False,1,-33.5,-918,0,2,124601,2,90,185
124805,4,235,90, False,1,-33.5,-951.5,0,2,124753,2,90,326
125005,5,326,90, False,1,-32.5,-984,1,2,125050,2,94.5,2550
125214,5,326,90, False,1,-32.5,-1016.5,0,2,125186,2,90,326
125420,5,2550,90, False,1,-32.5,-1049,0,2,125448,2,90,336
125623,10,2550,90, False,1,-27.5,-1076.5,5,2,125601,2,90,205
125823,61,2550,94.5, False,1,23.5,0,51,2,125763,2,90,198
126038,59,2550,99.225, False,1,21.5,21.5,-2,2,126061,2,90,156
126239,59,2550,104.18625, False,1,21.5,43,0,2,126216,2,90,149
126444,61,2550,109.3955625, False,1,23.5,66.5,2,2,126482,2,90,2550
126645,65,2550,114.8653406, False,2,27.5,94,4,2,126620,2,94.5,174
126846,67,2488,120.6086077, False,2,29.5,123.5,2,2,126881,2,90,199
127063,65,326,90, False,2,27.5,151,-2,2,127022,2,90,199
127276,61,217,90, False,2,23.5,174.5,-4,2,127331,2,90,175
127476,59,236,90, False,2,21.5,196,-2,2,127464,2,90,145
127676,63,209,90, False,2,25.5,221.5,4,2,127632,2,90,154
127884,65,198,90, False,2,27.5,249,2,2,127901,2,0,128
128085,65,225,90, True,2,27.5,249,2,2,128054,2,0,175
128289,11,326,90, False,2,-26.5,0,-54,2,128211,2,0,206
128494,5,326,94.5, False,2,-32.5,-32.5,-6,2,128504,2,0,213
128704,5,185,90, False,2,-32.5,-65,0,2,128645,2,0,204
128905,5,173,90, False,2,-32.5,-97.5,0,2,128908,2,0,326
129109,22,128,90, False,2,-15.5,-113,17,2,129055,2,90,263
129312,33,122,90, False,2,-4.5,0,11,2,129351,2,90,249
129514,12,118,90, True,2,-4.5,0,11,2,129503,2,90,235
129715,4,122,90, True,2,-4.5,0,11,2,129664,2,90,273
129917,4,158,90, True,2,-4.5,0,11,2,129982,2,90,242
130121,4,143,90, True,2,-4.5,0,11,2,130120,2,90,273
130323,4,195,90, True,2,-4.5,0,11,2,130291,2,90,234
130526,4,189,90, True,2,-4.5,0,11,2,130584,2,90,326
130726,4,191,90, True,2,-4.5,0,11,2,130732,2,90,267
130927,4,235,90, True,2,-4.5,0,11,2,130884,2,90,243
131131,4,255,90, True,2,-4.5,0,11,2,131187,2,90,251
131332,4,326,94.5, False,2,-33.5,-33.5,-29,2,131331,2,90,336
131534,5,321,99.225, False,2,-32.5,-66,1,2,131470,2,94.5,326
131749,38,326,104.18625, False,2,0.5,0,33,2,131786,2,90,326
131952,14,321,109.3955625, False,2,-23.5,0,-24,2,131921,2,90,326
132155,19,290,90, False,2,-18.5,-18.5,5,2,132205,2,90,326
132359,53,273,90, False,2,15.5,0,34,2,132355,2,94.5,326
132563,13,326,94.5, False,2,-24.5,0,-40,2,132502,2,90,326
132766,13,267,90, False,2,-24.5,-24.5,0,2,132782,2,90,1334
132967,51,297,90, False,2,13.5,0,38,2,132931,2,94.5,1330
133167,27,267,90, False,2,-10.5,0,-24,2,133094,2,99.22499847,1330
133368,34,326,94.5, False,2,-3.5,0,7,2,133394,2,109.3955612,1288
133568,43,326,99.225, False,2,5.5,0,9,2,133540,2,90,1262
133770,33,326,104.18625, False,2,-4.5,0,-10,2,133823,2,90,1246
133976,37,326,109.3955625, False,2,-0.5,0,4,2,133969,2,90,1274
134177,42,278,90, False,2,4.5,0,5,2,134105,2,90,1777
134377,38,271,90, False,2,0.5,0,-4,2,134401,2,90,321
134577,44,297,90, False,2,6.5,0,6,2,134551,2,90,263
134778,28,282,90, False,2,-9.5,0,-16,2,134820,2,94.5,259
134978,42,326,94.5, False,2,4.5,0,14,2,134955,2,90,288
135178,40,322,99.225, False,2,2.5,0,-2,2,135252,2,90,326
135378,37,326,104.18625, False,2,-0.5,0,-3,2,135385,2,90,289
135578,38,259,90, False,2,0.5,0,1,2,135543,2,90,326
135779,39,259,90, False,2,1.5,0,1,2,135825,2,90,297
135983,42,1434,94.5, False,2,4.5,0,3,2,135971,2,90,349
136195,37,1405,99.225, False,2,-0.5,0,-5,2,136248,2,90,303
136395,38,1389,104.18625, False,2,0.5,0,1,2,136392,2,90,321
136595,28,1361,109.3955625, False,2,-9.5,0,-10,2,136552,2,90,321
136798,35,1349,114.8653406, False,2,-2.5,0,7,2,136851,2,90,321
136999,5,1341,120.6086077, False,2,-32.5,-32.5,-30,2,136981,2,90,321
137204,4,1341,126.639038, False,2,-33.5,-66,-1,2,137258,2,90,321
137406,5,1274,132.9709899, False,2,-32.5,-98.5,1,2,137393,2,90,326
137626,4,1254,139.6195394, False,2,-33.5,-132,-1,2,137671,2,90,303
137834,4,1237,90, False,2,-33.5,-165.5,0,2,137811,2,90,340
138034,4,1791,90, False,2,-33.5,-199,0,2,137954,2,94.5,321
138236,4,1748,90, False,2,-33.5,-232.5,0,2,138270,2,90,321
138438,11,326,90, False,2,-26.5,-259,7,2,138405,2,90,326
138642,4,273,90, False,2,-33.5,-292.5,-7,2,138681,2,94.5,338
138844,34,227,90, False,2,-3.5,0,30,2,138841,2,99.22499847,321
139044,52,243,90, False,2,14.5,0,18,2,138981,2,90,348
139245,5,271,90, False,2,-32.5,0,-47,2,139256,2,99.22499847,372
139446,5,221,90, True,2,-32.5,0,-47,2,139415,2,104.1862488,338
139647,52,241,90, True,2,-32.5,0,-47,2,139691,2,114.8653412,408
139848,53,273,90, True,2,-32.5,0,-47,2,139852,2,120.6086044,326
140051,53,288,90, True,2,-32.5,0,-47,2,139983,2,90,370
140253,53,303,94.5, False,2,15.5,0,48,2,140258,2,99.22499847,365
140454,16,321,99.225, False,2,-21.5,0,-37,2,140415,2,104.1862488,406
140684,9,329,104.18625, False,2,-28.5,-28.5,-7,2,140728,2,114.8653412,427
140889,47,345,109.3955625, False,2,9.5,0,38,2,140870,2,120.6086044,437
141108,23,326,114.8653406, False,2,-14.5,0,-24,2,141144,2,132.970993,397
141313,26,338,120.6086077, False,2,-11.5,-11.5,3,2,141293,2,139.6195374,403
141524,52,345,126.639038, False,2,14.5,0,26,2,141573,2,146.6005096,435
141727,17,372,132.9709899, False,2,-20.5,0,-35,2,141725,2,161.6270752,416
141927,24,475,139.6195394, False,2,-13.5,-13.5,7,2,141885,2,165,389
142128,56,391,146.6005164, False,2,18.5,0,32,2,142164,2,165,454
142329,19,353,153.9305422, False,2,-18.5,0,-37,2,142306,2,165,416
142531,13,411,161.6270693, False,2,-24.5,-24.5,-6,2,142455,2,165,401
142735,63,412,165, False,2,25.5,0,50,2,142733,2,165,357
142945,21,357,165, False,2,-16.5,0,-42,2,143001,2,165,364
143154,16,397,165, False,2,-21.5,-21.5,-5,2,143153,2,165,353
143355,60,397,165, False,2,22.5,0,44,2,143281,2,165,362
143557,44,416,165, False,2,6.5,0,-16,2,143576,2,165,338
143758,9,392,165, False,2,-28.5,0,-35,2,143731,2,165,326
143958,71,355,165, False,2,33.5,0,62,2,144028,2,90,357
144161,62,345,165, False,2,24.5,24.5,-9,2,144161,2,90,347
144364,5,321,165, False,2,-32.5,0,-57,2,144315,2,94.5,347
144569,9,326,165, False,2,-28.5,-28.5,4,2,144615,2,90,1680
144774,61,326,165, False,2,23.5,0,52,2,144761,2,94.5,2550
144986,21,286,90, False,2,-16.5,0,-40,2,144912,2,99.22499847,1458
145187,14,410,94.5, False,2,-23.5,-23.5,-7,2,145211,2,109.3955612,1119
145396,70,289,90, False,2,32.5,0,56,2,145345,2,114.8653412,2550
145598,24,326,94.5, False,2,-13.5,0,-46,2,145646,2,126.6390381,2550
145798,11,326,99.225, False,2,-26.5,-26.5,-13,2,145801,2,132.970993,2550
145998,68,321,104.18625, False,2,30.5,0,57,2,145931,2,139.6195374,2550
146205,27,303,109.3955625, False,2,-10.5,0,-41,2,146220,2,90,1071
146406,5,320,114.8653406, False,2,-32.5,-32.5,-22,2,146373,2,90,1054
146613,68,326,120.6086077, False,2,30.5,0,63,2,146532,2,90,1038
146814,52,304,126.639038, False,2,14.5,14.5,-16,2,146841,2,90,2550
147019,14,321,132.9709899, False,2,-23.5,0,-38,2,146983,2,90,2320
147223,66,326,139.6195394, False,2,28.5,0,52,2,147255,2,90,385
147426,33,281,90, False,2,-4.5,0,-33,2,147403,2,90,334
147627,15,266,90, False,2,-22.5,-22.5,-18,2,147685,2,94.5,345
147828,62,247,90, False,2,24.5,0,47,2,147835,2,99.22499847,353
148028,46,265,90, False,2,8.5,0,-16,2,147980,2,109.3955612,355
148245,37,330,94.5, False,2,-0.5,0,-9,2,148260,2,120.6086044,365
148447,54,2550,99.225, False,2,16.5,0,17,2,148391,2,126.6390381,385
148663,17,1666,104.18625, False,2,-20.5,0,-37,2,148693,2,139.6195374,366
148874,58,2550,109.3955625, False,2,20.5,0,41,2,148851,2,146.6005096,403
149079,27,2550,114.8653406, False,2,-10.5,0,-31,2,149131,2,161.6270752,389
149283,6,2550,120.6086077, False,2,-31.5,-31.5,-21,2,149254,2,165,349
149494,19,2550,126.639038, False,2,-18.5,-50,13,2,149525,2,165,337
149695,5,2550,132.9709899, False,2,-32.5,-82.5,-14,2,149665,2,165,364
149914,5,2550,139.6195394, False,2,-32.5,-115,0,2,149811,2,165,321
150125,4,1070,90, False,2,-33.5,-148.5,-1,2,150098,2,90,321
150333,4,1037,90, False,2,-33.5,-182,0,2,150390,2,90,365
150534,4,2550,90, False,2,-33.5,-215.5,0,2,150542,2,99.22499847,334
150736,16,2550,90, False,2,-21.5,-237,12,2,150693,2,104.1862488,345
150958,4,370,90, False,2,-33.5,-270.5,-12,2,150962,2,114.8653412,357
151158,37,357,90, False,2,-0.5,0,33,2,151124,2,120.6086044,385
151367,58,364,94.5, False,2,20.5,0,21,2,151411,2,126.6390381,355
151569,10,439,99.225, False,2,-27.5,0,-48,2,151592,2,139.6195374,374
151771,5,393,104.18625, False,2,-32.5,-32.5,-5,2,151716,2,146.6005096,384
151974,30,428,109.3955625, False,2,-7.5,0,25,2,151986,2,161.6270752,365
152184,9,439,114.8653406, False,2,-28.5,-28.5,-21,2,152121,2,165,348
152386,20,554,120.6086077, False,2,-17.5,-46,11,2,152446,2,165,374
152586,42,429,126.639038, False,2,4.5,0,22,2,152595,2,165,321
152805,12,429,132.9709899, False,2,-25.5,0,-30,2,152873,2,90,347
153006,22,418,139.6195394, False,2,-15.5,-15.5,10,2,153031,2,90,338
153219,57,427,146.6005164, False,2,19.5,0,35,2,153173,2,94.5,355
153419,11,404,153.9305422, False,2,-26.5,0,-46,2,153453,2,104.1862488,348
