time, step, color, speed, distance, stop, deviation, integral, derivative, front_id, front_time, front_step, front_speed, front_distance
58762,0,68,90,447, False,28,162,0,1,58878,0,121,2550
58896,0,59,90,397, False,19,181,-9,1,58878,0,121,2550
59051,0,10,90,384, False,-30,0,-49,1,59041,0,121.5,2132
59196,0,4,94.5,393, False,-36,-36,-6,1,59199,0,122,2114
59351,0,67,99.225,411, False,27,0,63,1,59351,0,122.5,2550
59501,0,69,104.18625,420, False,29,29,2,1,59487,0,123,2382
59651,0,66,109.3955625,404, False,26,55,-3,1,59639,0,123.5,2366
59801,0,62,114.8653406,384, False,22,77,-4,1,59790,0,124,2231
59952,0,56,120.6086077,401, False,16,93,-6,1,59937,0,124.5,2185
60081,0,54,126.639038,411, False,14,107,-2,1,60081,0,125,1989
60242,0,40,90,420, False,0,0,-14,1,60238,0,125.5,1927
60392,0,21,94.5,403, False,-19,-19,-19,1,60388,0,126,1909
60531,0,41,99.225,404, False,1,0,20,1,60527,0,126.5,1892
60682,0,67,104.18625,412, False,27,27,26,1,60668,0,127,1900
60813,0,61,109.3955625,425, False,21,48,-6,1,60818,0,127.5,1843
60962,0,12,114.8653406,427, False,-28,0,-49,1,60950,0,128,1829
61122,0,6,120.6086077,435, False,-34,-34,-6,1,61230,0,129,1791
61255,0,82,126.639038,439, False,42,0,76,1,61368,0,129,1791
61380,0,77,132.9709899,439, False,37,37,-5,1,61368,0,129.5,1771
61531,0,66,139.6195394,436, False,26,63,-11,1,61501,0,130,1748
61666,0,35,146.6005164,443, False,-5,0,-31,1,61641,0,130,1730
61801,0,14,153.9305422,447, False,-26,-26,-21,1,61800,0,130,1706
61954,0,34,161.6270693,420, False,-6,0,20,1,61951,0,130,1694
62111,0,69,165,431, False,29,0,35,1,62093,0,130,1671
62258,0,66,165,420, False,26,26,-3,1,62246,0,130,1656
62422,0,6,165,425, False,-34,0,-60,1,62392,0,130,1627
62552,0,5,165,418, False,-35,-35,-1,1,62541,0,130,1611
62693,0,8,165,391, False,-32,-67,3,1,62686,0,130,1588
62847,0,58,165,397, False,18,0,50,1,62849,0,130,1567
63005,0,69,165,392, False,29,29,11,1,63009,0,130,1551
63171,0,70,165,382, False,30,59,1,1,63160,0,130,1535
63321,0,15,165,393, False,-25,0,-55,1,63308,0,130,1512
63473,0,5,165,355, False,-35,-35,-10,1,63469,0,130,1489
63631,0,25,165,338, False,-15,-50,20,1,63619,0,130,1482
63775,0,73,165,376, False,33,0,48,1,63779,0,130,1448
63904,0,71,90,321, False,31,31,-2,1,63952,0,130,1421
64035,0,64,94.5,353, False,24,55,-7,1,64127,0,130,1421
64170,0,44,99.225,340, False,4,0,-20,1,64127,0,130,1399
64334,0,17,104.18625,345, False,-23,0,-27,1,64312,0,130,1376
64474,0,25,109.3955625,410, False,-15,-15,8,1,64460,0,130,1360
64611,0,68,114.8653406,380, False,28,0,43,1,64600,0,130,1360
64781,0,68,120.6086077,370, False,28,28,0,1,64767,0,130,1360
64913,0,14,126.639038,364, False,-26,0,-54,1,64908,0,130,1360
65073,0,5,132.9709899,392, False,-35,-35,-9,1,65056,0,130,1360
65231,0,50,139.6195394,410, False,10,0,45,1,65208,0,130,1360
65371,0,71,146.6005164,380, False,31,31,21,1,65489,0,130,1219
65501,0,55,153.9305422,376, False,15,46,-16,1,65489,0,130,1219
65656,0,13,161.6270693,437, False,-27,0,-42,1,65657,0,130,1199
65791,0,9,165,361, False,-31,-31,-4,1,65798,0,130,1187
65942,0,56,165,366, False,16,0,47,1,65940,0,130,1183
66103,0,78,165,347, False,38,38,22,1,66079,0,130,1164
66261,0,16,165,411, False,-24,0,-62,1,66239,0,130,1866
66401,0,4,165,348, False,-36,-36,-12,1,66381,0,130,1842
66553,0,9,90,326, False,-31,-67,5,1,66537,0,130,1817
66714,0,50,90,326, False,10,0,41,1,66682,0,130,1801
66845,0,62,94.5,355, False,22,22,12,1,66837,0,130,1779
66991,0,59,90,329, False,19,41,-3,1,66968,0,130,1767
67151,0,29,94.5,357, False,-11,0,-30,1,67267,0,130,1752
67274,0,10,99.225,353, False,-30,-30,-19,1,67267,0,130,1726
67423,0,39,104.18625,361, False,-1,0,29,1,67417,0,130,1706
67570,0,66,109.3955625,412, False,26,0,27,1,67701,0,130,1688
67703,0,58,114.8653406,411, False,18,18,-8,1,67701,0,130,1662
67846,0,30,120.6086077,382, False,-10,0,-28,1,67869,0,130,1648
67985,0,21,126.639038,393, False,-19,-19,-9,1,68011,0,130,1638
68125,0,49,132.9709899,428, False,9,0,28,1,68148,0,130,1625
68283,0,67,139.6195394,416, False,27,27,18,1,68306,0,130,1597
68461,0,24,146.6005164,473, False,-16,0,-43,1,68448,0,130,1581
68604,0,5,153.9305422,473, False,-35,-35,-19,1,68728,0,130,1563
68785,0,68,161.6270693,473, False,28,0,63,1,68886,0,130,1551
68941,0,73,165,1288, False,33,33,5,1,69047,0,130,2550
69094,0,75,165,1288, False,35,68,2,1,69188,0,130,2550
69246,0,75,165,1232, False,35,103,0,1,69337,0,130,2550
69381,0,74,90,1201, False,34,137,-1,1,69497,0,130,2550
69514,0,75,90,1183, False,35,172,1,1,69497,0,130,2550
69664,0,74,90,1171, False,34,206,-1,1,69772,0,130,2550
69813,0,77,90,1171, False,37,243,3,1,69927,0,130,2550
69982,0,69,90,1152, False,29,272,-8,1,70072,0,130,2550
70112,0,66,90,1152, False,26,298,-3,1,70227,0,130,2550
70251,0,81,90,1152, False,41,339,15,1,70227,0,130,2550
70393,0,66,90,427, False,26,365,-15,1,70398,0,130,2550
70553,0,48,90,399, False,8,0,-18,1,70542,0,130,2550
70711,0,13,94.5,416, False,-27,0,-35,1,70827,0,130,2550
70860,0,6,99.225,420, False,-34,-34,-7,1,70827,0,130,2550
71001,0,6,104.18625,416, False,-34,-68,0,1,70971,0,130,2550
71146,0,5,109.3955625,424, False,-35,-103,-1,1,71258,0,130,2550
71292,0,31,90,469, False,-9,0,26,1,71258,0,130,2550
71421,0,60,94.5,469, False,20,0,29,1,71417,0,130,2550
71576,0,64,99.225,469, False,24,24,4,1,71559,0,130,2550
71715,0,63,90,184, False,23,47,-1,1,71701,0,130,2550
71871,0,64,90,184, False,24,71,1,1,71988,0,130,2550
72015,0,62,90,185, False,22,93,-2,1,72131,0,130,2550
72153,0,64,90,179, False,24,117,2,1,72131,0,130,2550
72291,0,66,90,166, False,26,143,2,1,72422,0,130,2380
72442,0,38,90,162, False,-2,0,-28,1,72422,0,130,2550
72583,0,8,0,166, True,-2,0,-28,1,72567,0,130,2495
72740,0,24,0,170, True,-2,0,-28,1,72717,0,130,1762
72869,0,33,0,174, True,-2,0,-28,1,72850,0,130,1726
73018,0,34,0,184, True,-2,0,-28,1,72999,0,130,2550
73153,0,34,0,205, True,-2,0,-28,1,73149,0,130,1687
73275,0,34,0,220, True,-2,0,-28,1,73299,0,130,1668
73421,0,34,90,321, False,-6,0,-4,1,73439,0,130,1648
73591,0,37,90,243, False,-3,0,3,1,73580,0,130,2350
73722,0,70,90,225, False,30,0,33,1,73717,0,130,2288
73881,0,71,90,212, False,31,31,1,1,73878,0,130,1603
74023,0,71,90,213, False,31,62,0,1,74019,0,130,1566
74181,0,72,90,217, False,32,94,1,1,74161,0,130,1577
74314,0,63,90,217, False,23,117,-9,1,74315,0,130,1557
74456,0,28,0,221, True,23,117,-9,1,74459,0,130,1520
74594,0,11,0,219, True,23,117,-9,1,74596,0,130,1520
74732,0,10,0,233, True,23,117,-9,1,74757,0,130,1520
74882,0,10,0,271, True,23,117,-9,1,74901,0,130,1520
75031,0,10,90,321, False,-30,0,-53,1,75038,0,130,1520
75191,0,16,90,321, False,-24,-24,6,1,75180,0,130,1520
75345,0,71,90,321, False,31,0,55,1,75321,0,130,1520
75494,0,69,90,326, False,29,29,-2,1,75485,0,130,1520
75644,0,63,90,259, False,23,52,-6,1,75628,0,130,1520
75780,0,46,90,271, False,6,0,-17,1,75768,0,130,1366
75914,0,19,90,271, False,-21,0,-27,1,75908,0,130,1490
76063,0,20,90,281, False,-20,-20,1,1,76187,0,130,1490
76203,0,54,90,294, False,14,0,34,1,76187,0,130,1420
76346,0,65,90,322, False,25,25,11,1,76347,0,130,1421
76501,0,55,90,326, False,15,40,-10,1,76490,0,130,1397
76654,0,27,90,326, False,-13,0,-28,1,76781,0,130,1413
76793,0,15,94.5,340, False,-25,-25,-12,1,76781,0,130,2550
76924,0,39,99.225,340, False,-1,0,24,1,76927,0,130,1468
77083,0,62,104.18625,345, False,22,0,23,1,77078,0,130,2550
77221,0,55,109.3955625,347, False,15,15,-7,1,77218,0,130,1341
77381,0,25,114.8653406,348, False,-15,0,-30,1,77360,0,130,2343
77521,0,15,120.6086077,349, False,-25,-25,-10,1,77517,0,130,1716
77676,0,54,126.639038,338, False,14,0,39,1,77657,0,130,1305
77828,0,65,132.9709899,334, False,25,25,11,1,77941,0,130,1262
77961,0,55,90,330, False,15,40,-10,1,77941,0,130,1227
78114,0,26,90,330, False,-14,0,-29,1,78220,0,130,2261
78243,0,16,90,329, False,-24,-24,-10,1,78360,0,130,2243
78382,0,27,94.5,338, False,-13,-37,11,1,78360,0,130,2243
78514,0,51,99.225,334, False,11,0,24,1,78492,0,130,2243
78671,0,58,104.18625,353, False,18,18,7,1,78657,0,130,1942
78831,0,33,109.3955625,374, False,-7,0,-25,1,78947,0,130,1160
78962,0,13,114.8653406,401, False,-27,-27,-20,1,78947,0,130,1121
79115,0,31,120.6086077,412, False,-9,0,18,1,79118,0,130,1092
79265,0,68,126.639038,871, False,28,0,37,1,79261,0,130,1080
79403,0,70,132.9709899,460, False,30,30,2,1,79403,0,130,1058
79543,0,36,139.6195394,847, False,-4,0,-34,1,79547,0,130,1036
79672,0,8,146.6005164,847, False,-32,-32,-28,1,79688,0,130,1024
79831,0,26,153.9305422,831, False,-14,-46,18,1,79822,0,130,1000
80001,0,71,161.6270693,835, False,31,0,45,1,79980,0,130,998
80143,0,75,165,796, False,35,35,4,1,80128,0,130,978
80300,0,40,165,796, False,0,0,-35,1,80278,0,130,976
80428,0,10,165,772, False,-30,-30,-30,1,80417,0,130,2550
80561,0,9,165,764, False,-31,-61,-1,1,80558,0,130,2550
80712,0,63,165,788, False,23,0,54,1,80705,0,130,2550
80852,0,69,165,780, False,29,29,6,1,80858,0,130,2018
80982,0,64,165,750, False,24,53,-5,1,80991,0,130,2550
81130,0,45,165,788, False,5,0,-19,1,81130,0,130,853
81268,0,13,165,762, False,-27,0,-32,1,81267,0,130,827
81402,0,25,165,762, False,-15,-15,12,1,81400,0,130,826
81553,0,67,165,861, False,27,0,42,1,81550,0,130,2550
81696,0,62,165,748, False,22,22,-5,1,81702,0,130,2550
81861,0,8,165,748, False,-32,0,-54,1,81833,0,130,2550
82004,0,5,165,748, False,-35,-35,-3,1,81980,0,130,2550
82153,0,60,165,2550, False,20,0,55,1,82128,0,130,2550
82276,0,79,165,2550, False,39,39,19,1,82269,0,130,2550
82415,0,50,165,921, False,10,49,-29,1,82548,0,130,2449
82556,0,10,165,921, False,-30,0,-40,1,82548,0,130,2449
82690,0,5,165,2097, False,-35,-35,-5,1,82692,0,130,2431
82861,0,26,165,2550, False,-14,-49,21,1,82969,0,130,2374
82992,0,59,165,872, False,19,0,33,1,82969,0,130,2374
83121,0,70,165,794, False,30,30,11,1,83121,0,130,2359
83261,0,53,165,762, False,13,43,-17,1,83268,0,130,2351
83413,0,17,165,978, False,-23,0,-36,1,83411,0,130,2342
83535,0,15,165,978, False,-25,-25,-2,1,83580,0,130,2313
83670,0,65,165,947, False,25,0,50,1,83748,0,130,2297
83801,0,70,165,894, False,30,30,5,1,83748,0,130,2297
83941,0,73,165,887, False,33,63,3,1,83899,0,130,2290
84076,0,64,165,865, False,24,87,-9,1,84058,0,130,2267
84213,0,49,165,856, False,9,0,-15,1,84191,0,130,2249
84354,0,54,165,856, False,14,14,5,1,84470,0,130,2231
84501,0,60,165,1551, False,20,34,6,1,84470,0,130,2231
84631,0,64,165,1507, False,24,58,4,1,84619,0,130,2550
84772,0,74,165,1154, False,34,92,10,1,84769,0,130,2550
84911,0,77,165,1127, False,37,129,3,1,84911,0,130,2550
85065,0,82,90,1119, False,42,171,5,1,85068,0,130,2550
85231,0,78,90,1054, False,38,209,-4,1,85218,0,130,2550
85390,0,78,90,1038, False,38,247,0,1,85510,0,130,2550
85521,0,77,90,1024, False,37,284,-1,1,85510,0,130,2550
85672,0,78,90,1012, False,38,322,1,1,85657,0,130,2550
85813,0,38,90,1028, False,-2,0,-40,1,85792,0,130,2550
85942,0,6,94.5,2550, False,-34,-34,-32,1,85947,0,130,2550
86075,0,5,99.225,2550, False,-35,-69,-1,1,86081,0,130,2550
86235,0,5,104.18625,2550, False,-35,-104,0,1,86213,0,130,2550
86392,0,22,90,2550, False,-18,-122,17,1,86509,0,130,2550
86535,0,74,90,2550, False,34,0,52,1,86656,0,130,2550
86663,0,74,94.5,2550, False,34,34,0,1,86656,0,130,2550
86831,0,73,99.225,2550, False,33,67,-1,1,86942,0,130,2550
86961,0,72,104.18625,2550, False,32,99,-1,1,86942,0,130,2550
87111,0,74,109.3955625,2550, False,34,133,2,1,87085,0,130,2550
87263,0,68,90,901, False,28,161,-6,1,87362,0,130,2550
87394,0,52,90,762, False,12,173,-16,1,87362,0,130,2550
87523,0,21,90,762, False,-19,0,-31,1,87516,0,130,2550
87651,0,8,94.5,762, False,-32,-32,-13,1,87657,0,130,2550
87803,0,75,99.225,762, False,35,0,67,1,87807,0,130,2253
87953,0,82,104.18625,825, False,42,42,7,1,87949,0,130,1839
88095,0,58,109.3955625,757, False,18,60,-24,1,88098,0,130,1821
88244,0,68,114.8653406,757, False,28,88,10,1,88243,0,130,2550
88391,0,62,120.6086077,757, False,22,110,-6,1,88387,0,130,2550
88523,0,65,90,764, False,25,135,3,1,88526,0,130,1794
88661,0,64,90,764, False,24,159,-1,1,88661,0,130,1787
88814,0,66,90,749, False,26,185,2,1,88801,0,130,326
88945,0,52,90,750, False,12,197,-14,1,88940,0,80,2550
89073,0,11,90,750, False,-29,0,-41,1,89077,0,80.5,2550
89242,0,5,94.5,740, False,-35,-35,-6,1,89221,0,81,1718
89382,0,10,99.225,744, False,-30,-65,5,1,89361,0,81.5,2550
89530,0,56,104.18625,754, False,16,0,46,1,89513,0,82,2550
89672,0,68,109.3955625,772, False,28,28,12,1,89662,0,82.5,2550
89822,0,58,114.8653406,772, False,18,46,-10,1,89806,0,83,2550
89951,0,20,120.6086077,730, False,-20,0,-38,1,89952,0,83.5,1657
90094,0,6,126.639038,728, False,-34,-34,-14,1,90102,0,84,2550
90253,0,60,132.9709899,728, False,20,0,54,1,90247,0,84.5,2550
90381,0,71,139.6195394,728, False,31,31,11,1,90389,0,85,1632
90522,0,64,146.6005164,740, False,24,55,-7,1,90521,0,85.5,2550
90654,0,18,153.9305422,721, False,-22,0,-46,1,90659,0,86,2550
90812,0,5,161.6270693,718, False,-35,-35,-13,1,90808,0,86.5,1597
90956,0,49,165,710, False,9,0,44,1,90942,0,87,2550
91111,0,69,165,661, False,29,29,20,1,91092,0,87.5,1573
91264,0,53,165,689, False,13,42,-16,1,91238,0,88,2550
91393,0,20,165,680, False,-20,0,-33,1,91381,0,88.5,1559
91541,0,10,165,680, False,-30,-30,-10,1,91532,0,89,1551
91701,0,58,165,586, False,18,0,48,1,91682,0,89.5,1513
91832,0,69,165,609, False,29,29,11,1,91819,0,90,1509
91981,0,66,165,598, False,26,55,-3,1,92106,0,91,1490
92134,0,24,165,618, False,-16,0,-42,1,92248,0,91,1456
92275,0,5,165,567, False,-35,-35,-19,1,92248,0,91.5,1472
92421,0,25,165,597, False,-15,-50,20,1,92537,0,92.5,2550
92563,0,66,165,562, False,26,0,41,1,92678,0,92.5,1452
92692,0,64,165,562, False,24,24,-2,1,92815,0,93.5,2550
92841,0,51,165,555, False,11,35,-13,1,92951,0,93.5,2550
92981,0,28,165,565, False,-12,0,-23,1,92951,0,94,2550
93121,0,23,165,559, False,-17,-17,-5,1,93228,0,94.5,2550
93251,0,42,165,603, False,2,0,19,1,93381,0,95.5,2550
93380,0,61,165,618, False,21,21,19,1,93381,0,95.5,2550
93540,0,47,165,483, False,7,0,-14,1,93522,0,96,2550
93684,0,8,165,515, False,-32,0,-39,1,93678,0,96.5,1777
93817,0,13,165,525, False,-27,-27,5,1,93819,0,97,1748
93975,0,55,165,525, False,15,0,42,1,93978,0,97.5,1734
94112,0,69,165,456, False,29,29,14,1,94122,0,98,2550
94254,0,37,165,456, False,-3,0,-32,1,94262,0,98.5,2550
94400,0,6,165,420, False,-34,-34,-31,1,94411,0,99,2550
94554,0,23,165,460, False,-17,-51,17,1,94551,0,99.5,2550
94704,0,70,165,437, False,30,0,47,1,94693,0,100,2550
94854,0,75,165,397, False,35,35,5,1,94844,0,100.5,2550
95002,0,62,165,397, False,22,57,-13,1,94982,0,101,2550
95145,0,23,165,357, False,-17,0,-39,1,95141,0,101.5,2550
95315,0,6,165,357, False,-34,-34,-17,1,95438,0,102.5,2550
95456,0,40,165,403, False,0,0,34,1,95438,0,102.5,2550
95632,0,69,165,340, False,29,29,29,1,95608,0,103,2550
95793,0,54,90,326, False,14,43,-15,1,95912,0,103.5,2550
95938,0,6,94.5,334, False,-34,0,-48,1,95912,0,104,2214
96102,0,6,90,326, False,-34,-34,0,1,96199,0,105,2550
96255,0,11,94.5,340, False,-29,-63,5,1,96378,0,105.5,2550
96421,0,72,99.225,429, False,32,0,61,1,96518,0,106,2550
96605,0,75,104.18625,1495, False,35,35,3,1,96660,0,106.5,2550
96783,0,72,109.3955625,2550, False,32,67,-3,1,96820,0,107,2550
96961,0,54,114.8653406,410, False,14,81,-18,1,96954,0,107.5,2550
97110,0,43,90,321, False,3,0,-11,1,97108,0,108,2102
97256,0,57,94.5,372, False,17,17,14,1,97267,0,108.5,2550
97415,0,67,99.225,376, False,27,44,10,1,97411,0,109,2550
97585,0,66,104.18625,376, False,26,70,-1,1,97717,0,110,2550
97826,0,65,109.3955625,372, False,25,95,-1,1,97872,0,110.5,2550
98034,0,64,114.8653406,2550, False,24,119,-1,1,98027,0,111,2550
98210,0,60,90,2550, False,20,139,-4,1,98322,0,111.5,2550
98405,0,47,90,376, False,7,0,-13,1,98478,0,112.5,2550
98571,0,44,94.5,348, False,4,0,-3,1,98645,0,113,2550
98771,0,66,99.225,380, False,26,26,22,1,98797,0,113.5,2550
98955,0,75,104.18625,399, False,35,61,9,1,98945,0,114,2550
99111,0,37,109.3955625,384, False,-3,0,-38,1,99087,0,114.5,2550
99268,0,6,114.8653406,338, False,-34,-34,-31,1,99380,0,115.5,2550
99444,0,59,120.6086077,416, False,19,0,53,1,99542,0,116,2550
99586,0,75,126.639038,1648, False,35,35,16,1,99692,0,116.5,2550
99755,0,74,132.9709899,2550, False,34,69,-1,1,99838,0,117,2550
99901,0,74,139.6195394,2550, False,34,103,0,1,99998,0,117.5,2550
100043,0,74,90,2550, False,34,137,0,1,100158,0,118,2550
100193,0,80,90,2550, False,40,177,6,1,100158,0,118,2550
100341,0,81,90,2550, False,41,218,1,1,100321,0,118.5,2550
100484,0,79,90,403, False,39,257,-2,1,100461,0,119,2550
100622,0,17,90,456, False,-23,0,-62,1,100747,0,120,2550
100765,0,5,94.5,380, False,-35,-35,-12,1,100747,0,120,2550
100914,0,5,99.225,399, False,-35,-70,0,1,100898,0,120.5,2550
101052,0,40,104.18625,401, False,0,0,35,1,101052,0,121,2550
101213,0,72,109.3955625,408, False,32,32,32,1,101208,0,121.5,2550
101376,0,74,114.8653406,425, False,34,66,2,1,101357,0,122,2550
101525,0,80,120.6086077,366, False,40,106,6,1,101516,0,122.5,2550
101671,0,77,90,365, False,37,143,-3,1,101661,0,123,2550
101821,0,30,90,384, False,-10,0,-47,1,101811,0,123.5,2550
101979,0,5,94.5,401, False,-35,-35,-25,1,102088,0,124.5,2550
102128,0,21,99.225,384, False,-19,-54,16,1,102238,0,125,2550
102275,0,72,104.18625,392, False,32,0,51,1,102400,0,125.5,2550
102433,0,74,109.3955625,401, False,34,34,2,1,102559,0,126,2550
102632,0,74,114.8653406,410, False,34,68,0,1,102688,0,126.5,2550
102805,0,54,120.6086077,420, False,14,82,-20,1,102829,0,127,2550
102982,0,7,126.639038,448, False,-33,0,-47,1,103108,0,127.5,2550
103134,0,5,132.9709899,447, False,-35,-35,-2,1,103108,0,128,2550
103306,0,57,139.6195394,399, False,17,0,52,1,103269,0,128.5,2550
103448,0,63,146.6005164,399, False,23,23,6,1,103422,0,129,2550
103604,0,38,153.9305422,456, False,-2,0,-25,1,103590,0,130,2550
103756,0,11,161.6270693,403, False,-29,-29,-27,1,103869,0,130,2550
103903,0,11,165,418, False,-29,-58,0,1,104017,0,130,2550
104066,0,60,165,393, False,20,0,49,1,104161,0,130,2550
104288,0,71,165,412, False,31,31,11,1,104320,0,130,2550
104471,0,73,165,408, False,33,64,2,1,104597,0,130,331
104643,0,48,165,355, False,8,0,-25,1,104597,0,130,331
104801,0,5,165,336, False,-35,0,-43,1,104740,0,80,326
104942,0,5,90,328, False,-35,-35,0,1,104916,0,80,2550
105072,0,40,90,321, False,0,0,35,1,105088,0,80.5,2550
105214,0,58,90,321, False,18,18,18,1,105240,0,81,2550
105361,0,43,94.5,355, False,3,0,-15,1,105380,0,81.5,1627
105515,0,18,90,321, False,-22,0,-25,1,105515,0,82,2550
105664,0,25,90,321, False,-15,-15,7,1,105661,0,82.5,2550
105821,0,64,90,321, False,24,0,39,1,105807,0,83,1611
105951,0,70,94.5,338, False,30,30,6,1,105951,0,83.5,1549
106111,0,34,90,321, False,-6,0,-36,1,106092,0,84,2550
106245,0,19,90,321, False,-21,-21,-15,1,106230,0,84.5,2550
106385,0,30,90,326, False,-10,-31,11,1,106377,0,85,1919
106543,0,67,90,321, False,27,0,37,1,106521,0,85.5,2550
106675,0,66,90,326, False,26,26,-1,1,106661,0,86,1455
106811,0,41,90,326, False,1,0,-25,1,106812,0,86.5,2550
106958,0,14,94.5,338, False,-26,0,-27,1,106954,0,87,2550
107110,0,25,90,321, False,-15,-15,11,1,107093,0,87.5,1387
107270,0,68,94.5,347, False,28,0,43,1,107238,0,88,1361
107395,0,67,90,326, False,27,27,-1,1,107379,0,88.5,2550
107532,0,50,90,321, False,10,37,-17,1,107517,0,89,2550
107664,0,22,90,321, False,-18,0,-28,1,107668,0,89.5,1349
107806,0,15,90,326, False,-25,-25,-7,1,107808,0,90,1309
107961,0,49,94.5,347, False,9,0,34,1,107949,0,90.5,1191
108111,0,67,90,326, False,27,27,18,1,108098,0,91,1372
108256,0,41,90,321, False,1,0,-26,1,108240,0,91.5,2550
108385,0,13,90,321, False,-27,0,-28,1,108392,0,92,2550
108522,0,9,90,321, False,-31,-31,-4,1,108532,0,92.5,2550
108660,0,54,90,326, False,14,0,45,1,108669,0,93,2396
108821,0,64,94.5,338, False,24,24,10,1,108821,0,93.5,2550
108981,0,38,90,321, False,-2,0,-26,1,108960,0,94,1809
109131,0,8,94.5,340, False,-32,-32,-30,1,109098,0,94.5,1825
109261,0,19,99.225,340, False,-21,-53,11,1,109379,0,95.5,1646
109401,0,60,90,326, False,20,0,41,1,109520,0,95.5,1646
109535,0,72,90,321, False,32,32,12,1,109520,0,96,1619
109678,0,74,94.5,340, False,34,66,2,1,109792,0,97,1627
109815,0,60,90,326, False,20,86,-14,1,109924,0,97.5,1627
109953,0,8,90,326, False,-32,0,-52,1,109924,0,97.5,1736
110082,0,5,90,321, False,-35,-35,-3,1,110070,0,98,2550
110223,0,6,90,324, False,-34,-69,1,1,110230,0,98.5,1611
110376,0,50,90,326, False,10,0,44,1,110370,0,99,2550
110521,0,67,90,324, False,27,27,17,1,110511,0,99.5,2550
110652,0,57,90,328, False,17,44,-10,1,110644,0,100,1579
110804,0,25,94.5,334, False,-15,0,-32,1,110785,0,100.5,2550
110938,0,7,99.225,380, False,-33,-33,-18,1,111068,0,101,2550
111074,0,28,90,329, False,-12,-45,21,1,111068,0,101.5,1511
111231,0,68,94.5,357, False,28,0,40,1,111221,0,102,1491
111373,0,66,99.225,412, False,26,26,-2,1,111358,0,102.5,2550
111505,0,46,104.18625,385, False,6,0,-20,1,111501,0,103,2550
111663,0,13,109.3955625,345, False,-27,0,-33,1,111657,0,103.5,2550
111802,0,17,114.8653406,349, False,-23,-23,4,1,111800,0,104,2550
111948,0,63,120.6086077,376, False,23,0,46,1,111940,0,104.5,2550
112113,0,72,126.639038,410, False,32,32,9,1,112088,0,105,2550
112241,0,61,132.9709899,429, False,21,53,-11,1,112230,0,105.5,945
112391,0,21,90,329, False,-19,0,-40,1,112378,0,106,921
112542,0,6,90,330, False,-34,-34,-15,1,112659,0,107,903
112686,0,6,94.5,336, False,-34,-68,0,1,112807,0,107,885
112836,0,72,99.225,336, False,32,0,66,1,112947,0,107.5,869
112985,0,74,104.18625,917, False,34,34,2,1,113088,0,108.5,835
113132,0,75,109.3955625,1297, False,35,69,1,1,113231,0,109,825
113276,0,77,114.8653406,1295, False,37,106,2,1,113370,0,109.5,802
113433,0,81,90,1912, False,41,147,4,1,113517,0,110,784
113592,0,80,90,1718, False,40,187,-1,1,113680,0,110.5,766
113764,0,48,90,1875, False,8,0,-32,1,113817,0,111,756
113902,0,5,94.5,1875, False,-35,0,-43,1,113986,0,111.5,756
114036,0,10,99.225,397, False,-30,-30,5,1,114157,0,112,742
114215,0,75,104.18625,420, False,35,0,65,1,114157,0,112,728
114373,0,77,109.3955625,2550, False,37,37,2,1,114338,0,112.5,705
114523,0,86,114.8653406,2550, False,46,83,9,1,114639,0,113.5,670
114673,0,76,120.6086077,2550, False,36,119,-10,1,114781,0,113.5,670
114805,0,80,90,2550, False,40,159,4,1,114781,0,114,654
114951,0,74,90,411, False,34,193,-6,1,115069,0,115,624
115091,0,73,90,406, False,33,226,-1,1,115069,0,115,624
115221,0,13,90,385, False,-27,0,-60,1,115222,0,115.5,599
115386,0,5,94.5,364, False,-35,-35,-8,1,115368,0,90,581
115531,0,26,99.225,384, False,-14,-49,21,1,115508,0,90,573
115666,0,69,104.18625,401, False,29,0,43,1,115660,0,90,554
115803,0,69,109.3955625,401, False,29,29,0,1,115801,0,90,551
115963,0,66,114.8653406,1520, False,26,55,-3,1,115948,0,90,538
116113,0,65,120.6086077,2550, False,25,80,-1,1,116228,0,89,519
116244,0,57,126.639038,392, False,17,97,-8,1,116228,0,88,506
116378,0,47,132.9709899,383, False,7,0,-10,1,116372,0,87,491
116531,0,55,139.6195394,350, False,15,15,8,1,116520,0,80,483
116675,0,68,146.6005164,376, False,28,43,13,1,116798,0,80,464
116810,0,69,153.9305422,334, False,29,72,1,1,116798,0,80,456
116953,0,72,90,326, False,32,104,3,1,116938,0,80,443
117103,0,76,90,326, False,36,140,4,1,117222,0,80,433
117231,0,70,90,328, False,30,170,-6,1,117222,0,80,420
117394,0,67,90,326, False,27,197,-3,1,117510,0,80,412
117531,0,63,90,321, False,23,220,-4,1,117660,0,80,392
117668,0,29,90,321, False,-11,0,-34,1,117660,0,80,397
117804,0,5,90,302, False,-35,-35,-24,1,117810,0,80,397
117953,0,13,90,326, False,-27,-62,8,1,117950,0,80,397
118101,0,61,90,326, False,21,0,48,1,118102,0,80,397
118234,0,68,90,259, False,28,28,7,1,118239,0,80,397
118400,0,57,90,204, False,17,45,-11,1,118397,0,80,397
118552,1,21,90,199, False,-19,0,-36,1,118534,1,80,397
118691,1,10,90,195, False,-30,-30,-11,1,118687,1,80,380
118824,1,5,90,227, False,-35,-65,-5,1,118839,1,80,372
118975,1,4,90,217, False,-36,-101,-1,1,118979,1,80,362
119111,1,4,90,217, False,-36,-137,0,1,119118,1,80,348
119265,1,4,90,251, False,-36,-173,0,1,119268,1,80,338
