time, color, distance, speed, stop, step, deviation, integral, derivative, frontID, frontTime, frontStep, frontSpeed, frontDistance
148260,47,365,126.639038, False,2,7,0,15,1,148243,2,130,2550
148391,29,385,132.9709899, False,2,-11,0,-18,1,148382,2,130,2550
148551,10,353,139.6195394, False,2,-30,-30,-19,1,148668,2,130,2550
148693,19,366,146.6005164, False,2,-21,-51,9,1,148668,2,130,2550
148851,65,403,153.9305422, False,2,25,0,46,1,148852,2,130,2550
148984,80,376,161.6270693, False,2,40,40,15,1,149012,2,130,2550
149131,16,389,165, False,2,-24,0,-64,1,149172,2,130,2550
149254,5,349,165, False,2,-35,-35,-11,1,149350,2,130,2550
149391,5,334,165, False,2,-35,-70,0,1,149350,2,130,2550
149525,21,337,165, False,2,-19,-89,16,1,149496,2,130,2550
149665,69,364,165, False,2,29,0,48,1,149653,2,130,2550
149811,68,321,90, False,2,28,28,-1,1,149792,2,130,2475
149966,68,326,90, False,2,28,56,0,1,149941,2,130,1925
150098,64,321,90, False,2,24,80,-4,1,150092,2,130,2441
150241,37,365,94.5, False,2,-3,0,-27,1,150237,2,130,1793
150390,9,347,99.225, False,2,-31,-31,-28,1,150378,2,130,2416
150542,22,334,104.18625, False,2,-18,-49,13,1,150518,2,130,2416
150693,64,345,109.3955625, False,2,24,0,42,1,150807,2,130,1795
150824,67,338,114.8653406, False,2,27,27,3,1,150807,2,130,1795
150962,60,357,120.6086077, False,2,20,47,-7,1,150952,2,130,1786
151124,17,385,126.639038, False,2,-23,0,-43,1,151251,2,130,2550
151255,6,355,132.9709899, False,2,-34,-34,-11,1,151251,2,130,2550
151411,17,376,139.6195394, False,2,-23,-57,11,1,151397,2,130,2550
151592,64,374,146.6005164, False,2,24,0,47,1,151688,2,130,2550
151716,66,384,153.9305422, False,2,26,26,2,1,151842,2,130,2550
151851,67,374,161.6270693, False,2,27,53,1,1,151842,2,130,2550
151986,36,365,165, False,2,-4,0,-31,1,151977,2,130,2550
152121,8,348,165, False,2,-32,-32,-28,1,152118,2,130,2550
152273,14,374,165, False,2,-26,-58,6,1,152269,2,130,2550
152446,72,376,165, False,2,32,0,58,1,152417,2,130,2550
152595,70,321,90, False,2,30,30,-2,1,152567,2,130,2550
152726,68,347,94.5, False,2,28,58,-2,1,152708,2,130,2550
152873,57,330,90, False,2,17,75,-11,1,152850,2,130,2550
153031,20,338,94.5, False,2,-20,0,-37,1,153147,2,130,2550
153173,9,355,99.225, False,2,-31,-31,-11,1,153147,2,130,1490
153305,14,338,104.18625, False,2,-26,-57,5,1,153311,2,130,1488
153453,49,348,109.3955625, False,2,9,0,35,1,153460,2,130,2550
153593,67,357,114.8653406, False,2,27,27,18,1,153601,2,130,2550
153725,50,376,120.6086077, False,2,10,37,-17,1,153737,2,130,2550
153863,8,389,126.639038, False,2,-32,0,-42,1,153877,2,130,2550
153993,6,406,132.9709899, False,2,-34,-34,-2,1,154087,2,130,2550
154131,57,391,139.6195394, False,2,17,0,51,1,154087,2,130,2550
154281,76,410,146.6005164, False,2,36,36,19,1,154381,2,130,2550
154421,43,404,153.9305422, False,2,3,0,-33,1,154381,2,130,2550
154552,5,401,161.6270693, False,2,-35,0,-38,1,154530,2,130,2550
154702,6,391,165, False,2,-34,-34,1,1,154680,2,130,2550
154835,60,370,165, False,2,20,0,54,1,154821,2,130,2550
154992,74,334,165, False,2,34,34,14,1,154988,2,130,1202
155151,8,357,165, False,2,-32,0,-66,1,155130,2,130,1160
155293,5,372,165, False,2,-35,-35,-3,1,155270,2,130,1148
155421,5,383,165, False,2,-35,-70,0,1,155419,2,130,1148
155564,50,326,90, False,2,10,0,45,1,155558,2,130,1148
155704,68,347,94.5, False,2,28,28,18,1,155710,2,130,1092
155855,63,345,99.225, False,2,23,51,-5,1,155860,2,130,2550
156001,44,321,90, False,2,4,0,-19,1,155998,2,130,2550
156131,23,2550,94.5, False,2,-17,0,-21,1,156159,2,130,2550
156265,32,2550,99.225, False,2,-8,0,9,1,156298,2,130,1024
156391,71,2550,104.18625, False,2,31,0,39,1,156450,2,130,986
156524,53,2550,109.3955625, False,2,13,13,-18,1,156450,2,130,986
156656,5,2550,114.8653406, False,2,-35,0,-48,1,156787,2,130,955
156786,5,2550,120.6086077, False,2,-35,-35,0,1,156787,2,130,943
156923,5,2550,126.639038, False,2,-35,-70,0,1,156949,2,130,943
157054,4,2550,132.9709899, False,2,-36,-106,-1,1,157100,2,130,943
157191,5,1498,90, False,2,-35,-141,1,1,157270,2,130,877
157321,5,2000,90, False,2,-35,-176,0,1,157270,2,130,877
157462,5,2550,90, False,2,-35,-211,0,1,157447,2,130,873
157612,5,1736,90, False,2,-35,-246,0,1,157591,2,130,2550
157742,5,2550,90, False,2,-35,-281,0,1,157735,2,130,845
157911,4,2550,90, False,2,-36,-317,-1,1,158033,2,130,835
158044,4,2550,90, False,2,-36,-353,0,1,158033,2,130,810
158193,5,2550,90, False,2,-35,-388,1,1,158177,2,130,779
158325,5,2550,90, False,2,-35,-423,0,1,158320,2,130,754
158481,5,392,90, False,2,-35,-458,0,1,158466,2,130,756
158664,29,334,90, False,2,-11,-469,24,1,158631,2,130,721
158836,72,348,90, False,2,32,0,43,1,158920,2,130,689
159011,70,374,94.5, False,2,30,30,-2,1,159078,2,130,675
159200,66,357,99.225, False,2,26,56,-4,1,159228,2,130,653
159372,65,389,104.18625, False,2,25,81,-1,1,159372,2,130,626
159523,53,365,109.3955625, False,2,13,94,-12,1,159653,2,130,607
159694,7,397,114.8653406, False,2,-33,0,-46,1,159653,2,130,586
159833,5,428,120.6086077, False,2,-35,-35,-2,1,159942,2,90,555
160005,5,355,126.639038, False,2,-35,-70,0,1,160097,2,90,551
160150,16,370,132.9709899, False,2,-24,-94,11,1,160240,2,90,546
160302,60,355,139.6195394, False,2,20,0,44,1,160381,2,89,525
160445,78,340,146.6005164, False,2,38,38,18,1,160541,2,88,506
160584,46,357,153.9305422, False,2,6,0,-32,1,160541,2,88,506
160719,6,326,90, False,2,-34,0,-40,1,160711,2,87,496
160861,5,321,90, False,2,-35,-35,-1,1,160852,2,80,483
161012,35,321,90, False,2,-5,0,30,1,161001,2,80,473
161181,68,326,90, False,2,28,0,33,1,161291,2,80,452
161311,58,321,90, False,2,18,18,-10,1,161291,2,80,437
161482,11,340,94.5, False,2,-29,0,-47,1,161447,2,80,429
161635,8,334,99.225, False,2,-32,-32,-3,1,161736,2,80,399
161798,48,304,90, False,2,8,0,40,1,161881,2,80,397
161941,69,321,90, False,2,29,29,21,1,162047,2,80,393
162102,73,303,90, False,2,33,62,4,1,162183,2,80,397
162305,20,308,90, False,2,-20,0,-53,1,162325,2,80,393
162476,5,321,90, False,2,-35,-35,-15,1,162455,2,80,393
162620,6,326,90, False,2,-34,-69,1,1,162735,2,80,393
162791,48,221,90, False,2,8,0,42,1,162896,3,80,393
162934,67,321,90, False,2,27,27,19,1,163041,3,80,392
163095,68,213,90, False,2,28,55,1,1,163178,3,80,365
163256,80,267,90, False,2,40,95,12,1,163329,3,80,365
163448,78,236,90, False,2,38,133,-2,1,163486,3,80,357
163625,82,235,90, False,3,42,175,4,1,163630,3,80,355
163802,82,278,90, False,3,42,217,0,1,163910,3,80,365
163956,78,229,90, False,3,38,255,-4,1,164067,3,80,365
164120,69,213,90, False,3,29,284,-9,1,164227,3,80,1393
164266,57,217,90, False,3,17,301,-12,1,164376,3,80,1393
164430,28,267,90, False,3,-12,0,-29,1,164527,3,80,1353
164563,11,259,90, False,3,-29,-29,-17,1,164527,3,80,1313
164693,5,326,90, False,3,-35,-64,-6,1,164664,3,80,1219
164835,4,199,90, False,3,-36,-100,-1,1,164811,3,80,800
164964,4,203,90, False,3,-36,-136,0,1,164960,3,80,1156
165125,4,243,90, False,3,-36,-172,0,1,165103,3,80,1147
165255,4,205,90, False,3,-36,-208,0,1,165248,3,80,1129
165402,4,304,90, False,3,-36,-244,0,1,165394,3,80,1114
165533,4,225,90, False,3,-36,-280,0,1,165537,3,80,810
165671,4,191,90, False,3,-36,-316,0,1,165681,3,80,1111
165805,4,195,90, False,3,-36,-352,0,1,165848,3,80,1525
165946,4,197,90, False,3,-36,-388,0,1,165986,3,80,1521
166101,5,203,90, False,3,-35,-423,1,1,166136,3,80,1520
166233,4,321,90, False,3,-36,-459,-1,1,166272,3,80,1563
166384,5,190,90, False,3,-35,-494,1,1,166408,0,80.5,1615
166521,14,259,90, False,3,-26,-520,9,1,166555,0,81,1227
166684,6,183,90, False,3,-34,-554,-8,1,166701,0,81.5,1460
166844,5,183,90, False,3,-35,-589,-1,1,166977,0,82.5,1443
166982,14,179,90, False,3,-26,-615,9,1,166977,0,82.5,1020
167128,10,173,90, False,3,-30,-645,-4,1,167117,0,83,992
167265,5,181,90, False,3,-35,-680,-5,1,167257,0,83.5,982
167406,5,2550,90, False,3,-35,-715,0,1,167400,0,84,963
167569,5,184,90, False,3,-35,-750,0,1,167676,0,85,1351
167726,5,164,90, False,3,-35,-785,0,1,167828,0,85.5,1236
167871,5,1387,90, False,3,-35,-820,0,1,167978,0,86,931
168025,4,1387,90, False,3,-36,-856,-1,1,168123,0,86,931
168171,5,2550,90, False,3,-35,-891,1,1,168288,0,87,1288
168352,5,197,90, False,3,-35,-926,0,1,168446,0,87.5,1318
168526,6,2550,90, False,3,-34,-960,1,1,168608,0,88,1166
168671,71,1603,94.5, False,3,31,0,65,1,168768,0,88.5,1152
168831,79,1295,99.225, False,3,39,39,8,1,168920,0,89,1232
168974,79,1262,104.18625, False,3,39,78,0,1,169077,0,89.5,1761
169123,71,1563,109.3955625, False,3,31,109,-8,1,169220,0,90,1701
169282,68,1680,90, False,3,28,137,-3,1,169381,0,90.5,1690
169431,67,217,90, False,3,27,164,-1,1,169548,0,90.5,1690
169583,70,1505,90, False,0,30,194,3,1,169697,0,91.5,1654
169721,70,173,90, False,0,30,224,0,1,169849,0,92,2550
169880,17,183,90, False,0,-23,0,-53,1,169987,0,92,2550
170031,5,189,90, False,0,-35,-35,-12,1,169987,0,92.5,1625
170183,5,298,90, False,0,-35,-70,0,1,170157,0,93,1294
170353,67,179,90, False,0,27,0,62,1,170437,0,94,1771
170526,78,207,90, False,0,38,38,11,1,170597,0,94.5,2550
170683,74,219,0, True,0,38,38,11,1,170750,0,95,1744
170835,55,183,0, True,0,38,38,11,1,170917,0,95.5,2550
170960,38,197,0, True,0,38,38,11,1,170917,0,95.5,2550
171100,33,197,0, True,0,38,38,11,1,171089,0,96,2550
171260,33,211,0, True,0,38,38,11,1,171240,0,96.5,2550
171395,33,221,0, True,0,38,38,11,1,171382,0,97,1551
171537,33,241,0, True,0,38,38,11,1,171521,0,97.5,2550
171666,33,259,0, True,0,38,38,11,1,171669,0,98,2550
171791,33,326,90, False,0,-7,0,-45,1,171839,0,98.5,2550
171915,33,321,90, False,0,-7,0,0,1,171990,0,99,2550
172054,52,321,90, False,0,12,0,19,1,171990,0,99,2550
172192,65,321,90, False,0,25,25,13,1,172157,0,99.5,2550
172330,41,326,90, False,0,1,0,-24,1,172316,0,100,2550
172474,11,321,90, False,0,-29,0,-30,1,172468,0,100.5,2550
172643,28,347,94.5, False,0,-12,-12,17,1,172749,0,101.5,1262
172774,75,372,99.225, False,0,35,0,47,1,172897,0,102,1262
172906,76,1179,104.18625, False,0,36,36,1,1,172897,0,102,2550
173051,75,1246,109.3955625, False,0,35,71,-1,1,173059,0,102.5,2550
173191,73,347,114.8653406, False,0,33,104,-2,1,173197,0,103,2550
173341,70,338,90, False,0,30,134,-3,1,173330,0,103.5,2550
173473,61,338,90, False,0,21,155,-9,1,173481,0,104,2550
173650,22,338,90, False,0,-18,0,-39,1,173627,0,104.5,2550
173781,5,349,94.5, False,0,-35,-35,-17,1,173761,0,105,2550
173921,38,328,90, False,0,-2,0,33,1,173893,0,105.5,2550
174056,74,340,94.5, False,0,34,0,36,1,174167,0,106.5,2550
174186,72,1664,99.225, False,0,32,32,-2,1,174167,0,106.5,2550
174324,74,1662,104.18625, False,0,34,66,2,1,174308,0,107,2489
174451,76,1627,109.3955625, False,0,36,102,2,1,174450,0,107.5,2550
174603,79,326,90, False,0,39,141,3,1,174592,0,108,2550
174742,86,334,90, False,0,46,187,7,1,174737,0,108.5,2550
174876,72,1573,90, False,0,32,219,-14,1,174880,0,109,2550
175031,19,303,90, False,0,-21,0,-53,1,175016,0,109.5,2550
175161,16,321,90, False,0,-24,-24,-3,1,175160,0,110,2550
175301,6,303,90, False,0,-34,-58,-10,1,175290,0,110.5,2550
175442,7,326,90, False,0,-33,-91,1,1,175430,0,111,2430
175587,63,326,90, False,0,23,0,56,1,175571,0,111.5,2419
175721,77,326,90, False,0,37,37,14,1,175727,0,112,2550
175855,73,2550,94.5, False,0,33,70,-4,1,175885,0,112.5,2550
175983,73,382,99.225, False,0,33,103,0,1,176037,0,113,2334
176134,69,389,90, False,0,29,132,-4,1,176180,0,113.5,2358
176262,51,2550,90, False,0,11,143,-18,1,176348,0,114,2550
176391,30,326,90, False,0,-10,0,-21,1,176348,0,114,2550
176531,17,391,94.5, False,0,-23,-23,-13,1,176648,0,115,2302
176694,62,392,99.225, False,0,22,0,45,1,176801,0,115.5,2241
176836,70,348,104.18625, False,0,30,30,8,1,176951,0,115.5,2241
176974,73,376,109.3955625, False,0,33,63,3,1,176951,0,116,2305
177114,75,389,114.8653406, False,0,35,98,2,1,177248,0,116.5,2550
177275,76,329,90, False,0,36,134,1,1,177390,0,117.5,2550
177422,72,321,90, False,0,32,166,-4,1,177530,0,117.5,2550
177575,70,329,90, False,0,30,196,-2,1,177678,0,118.5,2342
177745,31,321,90, False,0,-9,0,-39,1,177819,0,119,2146
177916,5,321,90, False,0,-35,-35,-26,1,177967,0,119.5,2098
178071,35,326,90, False,0,-5,0,30,1,178120,0,120,2064
178265,65,340,94.5, False,0,25,0,30,1,178259,0,120.5,2045
178432,65,376,99.225, False,0,25,25,0,1,178552,0,121.5,2018
178593,62,374,104.18625, False,0,22,47,-3,1,178707,0,122,1984
178742,59,349,109.3955625, False,0,19,66,-3,1,178858,0,122.5,1984
178880,49,355,114.8653406, False,0,9,0,-10,1,178858,0,122.5,1964
179013,28,376,120.6086077, False,0,-12,0,-21,1,179008,0,123,1955
179143,26,385,126.639038, False,0,-14,-14,-2,1,179177,0,123.5,1934
179296,61,385,132.9709899, False,0,21,0,35,1,179317,0,124,1898
179432,71,357,139.6195394, False,0,31,31,10,1,179461,0,124.5,1881
179586,25,389,146.6005164, False,0,-15,0,-46,1,179597,0,125,1862
179745,15,412,153.9305422, False,0,-25,-25,-10,1,179739,0,125.5,1837
179900,19,384,161.6270693, False,0,-21,-46,4,1,179899,0,126,1816
180051,48,338,165, False,0,8,0,29,1,180040,0,126.5,1801
180201,58,334,165, False,0,18,18,10,1,180181,0,127,1785
180331,61,353,165, False,0,21,39,3,1,180329,0,127.5,1761
180471,45,328,90, False,0,5,0,-16,1,180472,0,128,1736
180632,7,330,90, False,0,-33,0,-38,1,180609,0,128.5,1722
180785,14,349,94.5, False,0,-26,-26,7,1,180771,0,129,1694
180935,77,328,90, False,0,37,0,63,1,180913,0,129.5,1679
181066,81,372,94.5, False,0,41,41,4,1,181078,0,130,1658
181223,43,330,90, False,0,3,0,-38,1,181348,0,130,1633
181372,5,349,94.5, False,0,-35,0,-38,1,181348,0,130,1623
181512,5,370,99.225, False,0,-35,-35,0,1,181503,0,130,1587
181656,38,372,104.18625, False,0,-2,0,33,1,181647,0,130,1577
181785,68,372,109.3955625, False,0,28,0,30,1,181789,0,130,1558
181923,68,401,114.8653406, False,0,28,28,0,1,181957,0,130,1543
182061,28,391,120.6086077, False,0,-12,0,-40,1,182092,0,130,1519
182192,10,393,126.639038, False,0,-30,-30,-18,1,182230,0,130,1499
182330,45,381,132.9709899, False,0,5,0,35,1,182384,0,130,1480
182471,76,385,139.6195394, False,0,36,36,31,1,182536,0,130,1460
182614,72,428,146.6005164, False,0,32,68,-4,1,182679,0,130,1438
182763,12,393,153.9305422, False,0,-28,0,-60,1,182859,0,130,1438
182901,10,393,161.6270693, False,0,-30,-30,-2,1,183010,0,130,1397
183031,5,365,165, False,0,-35,-65,-5,1,183010,0,130,1397
183168,22,454,165, False,0,-18,-83,17,1,183178,0,130,1379
183332,73,383,165, False,0,33,0,51,1,183330,0,130,1362
183485,74,393,165, False,0,34,34,1,1,183478,0,130,1362
183632,63,349,165, False,0,23,57,-11,1,183631,0,130,1362
183785,10,353,165, False,0,-30,0,-53,1,183787,0,130,1362
183937,5,362,165, False,0,-35,-35,-5,1,183938,0,130,1362
184095,53,334,165, False,0,13,0,48,1,184080,0,130,1362
184236,68,364,165, False,0,28,28,15,1,184218,0,130,1242
184381,40,329,90, False,0,0,0,-28,1,184390,0,130,1223
184523,10,349,94.5, False,0,-30,-30,-30,1,184531,0,130,1206
184682,19,330,90, False,0,-21,-51,9,1,184679,0,130,1191
184832,76,338,94.5, False,0,36,0,57,1,184823,0,130,1189
184965,78,349,99.225, False,0,38,38,2,1,184960,0,130,1182
185125,49,347,104.18625, False,0,9,0,-29,1,185110,0,130,1152
185293,9,338,109.3955625, False,0,-31,0,-40,1,185252,0,130,1143
185433,15,404,114.8653406, False,0,-25,-25,6,1,185421,0,130,1835
185583,69,365,120.6086077, False,0,29,0,54,1,185587,0,130,1808
185745,73,370,126.639038, False,0,33,33,4,1,185737,0,130,1778
185885,34,462,132.9709899, False,0,-6,0,-39,1,185897,0,130,1757
186049,14,365,139.6195394, False,0,-26,-26,-20,1,186047,0,130,1736
186185,46,389,146.6005164, False,0,6,0,32,1,186201,0,130,1716
186334,69,357,153.9305422, False,0,29,29,23,1,186357,0,130,1696
186504,54,416,161.6270693, False,0,14,43,-15,1,186497,0,130,1676
186660,6,376,165, False,0,-34,0,-48,1,186658,0,130,1656
186811,5,374,165, False,0,-35,-35,-1,1,186810,0,130,1638
186969,63,404,165, False,0,23,0,58,1,186957,0,130,1627
187105,72,404,165, False,0,32,32,9,1,187108,0,130,2550
187263,55,1337,165, False,0,15,47,-17,1,187250,0,130,2550
187393,40,1317,165, False,0,0,0,-15,1,187391,0,130,1580
187531,69,1282,165, False,0,29,29,29,1,187537,0,130,1579
187682,75,1271,165, False,0,35,64,6,1,187680,0,130,1632
187821,77,1234,165, False,0,37,101,2,1,187822,0,130,2550
187974,74,349,90, False,0,34,135,-3,1,187971,0,130,2550
188104,73,1189,90, False,0,33,168,-1,1,188107,0,130,2550
188251,72,1189,90, False,0,32,200,-1,1,188257,0,130,2550
188395,73,1171,90, False,0,33,233,1,1,188411,0,130,2550
188561,75,340,90, False,0,35,268,2,1,188560,0,130,2550
188732,63,348,90, False,0,23,291,-12,1,188703,0,130,2550
188882,5,326,90, False,0,-35,0,-58,1,188852,0,130,2550
189023,13,330,90, False,0,-27,-27,8,1,189002,0,130,2550
189172,6,340,94.5, False,0,-34,-61,-7,1,189142,0,130,2550
189323,8,376,99.225, False,0,-32,-93,2,1,189297,0,130,2550
189462,70,401,104.18625, False,0,30,0,62,1,189448,0,130,2550
189605,67,1797,109.3955625, False,0,27,27,-3,1,189639,0,130,2550
189751,60,1115,114.8653406, False,0,20,47,-7,1,189800,0,130,2550
189921,61,1763,120.6086077, False,0,21,68,1,1,189958,0,130,2550
190066,65,1763,126.639038, False,0,25,93,4,1,190112,0,130,2550
190215,65,1763,132.9709899, False,0,25,118,0,1,190282,0,130,1919
190354,65,420,90, False,0,25,143,0,1,190439,0,130,1881
190503,69,420,90, False,0,29,172,4,1,190597,0,130,1944
190645,72,475,90, False,0,32,204,3,1,190597,0,130,1944
190802,30,404,90, False,0,-10,0,-42,1,190784,0,130,1852
190954,5,418,94.5, False,0,-35,-35,-25,1,190941,0,130,1848
191103,54,416,99.225, False,0,14,0,49,1,191099,0,130,2550
191226,73,460,104.18625, False,0,33,33,19,1,191252,0,130,1793
191365,78,464,109.3955625, False,0,38,71,5,1,191417,0,130,1771
191501,80,460,114.8653406, False,0,40,111,2,1,191581,0,130,1732
191630,72,447,90, False,0,32,143,-8,1,191741,0,130,1732
191776,67,420,90, False,0,27,170,-5,1,191741,0,130,1732
191914,50,439,90, False,0,10,180,-17,1,191892,0,130,1732
192052,12,437,90, False,0,-28,0,-38,1,192048,0,130,1678
192191,5,446,94.5, False,0,-35,-35,-7,1,192199,0,130,1650
192331,30,448,99.225, False,0,-10,-45,25,1,192339,0,130,1633
192491,66,462,104.18625, False,0,26,0,36,1,192487,0,130,1612
192651,64,471,109.3955625, False,0,24,24,-2,1,192650,0,130,1603
192788,37,473,114.8653406, False,0,-3,0,-27,1,192780,0,130,1581
192965,18,490,120.6086077, False,0,-22,-22,-19,1,192924,0,130,2257
193122,46,473,126.639038, False,0,6,0,28,1,193077,0,130,1555
193255,62,479,132.9709899, False,0,22,22,16,1,193247,0,130,1520
193396,63,498,139.6195394, False,0,23,45,1,1,193407,0,130,1511
193543,31,475,146.6005164, False,0,-9,0,-32,1,193548,0,130,1511
193695,14,492,153.9305422, False,0,-26,-26,-17,1,193688,0,130,1511
193827,49,473,161.6270693, False,0,9,0,35,1,193827,0,130,1511
193964,68,456,165, False,0,28,28,19,1,193968,0,130,1511
194104,61,455,165, False,0,21,49,-7,1,194118,0,130,1511
194264,14,462,165, False,0,-26,0,-47,1,194258,0,130,1511
194396,5,448,165, False,0,-35,-35,-9,1,194428,0,130,2550
194553,40,456,165, False,0,0,0,35,1,194570,0,130,1407
194704,71,445,165, False,0,31,31,31,1,194716,0,130,2550
194842,55,437,165, False,0,15,46,-16,1,194853,0,130,1497
195001,9,420,165, False,0,-31,0,-46,1,194992,0,130,1442
195152,12,416,165, False,0,-28,-28,3,1,195147,0,130,1301
195306,60,425,165, False,0,20,0,48,1,195427,0,130,1397
195442,67,412,165, False,0,27,27,7,1,195427,0,130,2550
195585,67,412,165, False,0,27,54,0,1,195578,0,130,2469
195747,44,420,165, False,0,4,0,-23,1,195720,0,130,1380
195906,16,361,165, False,0,-24,0,-28,1,196028,0,130,1376
196031,16,374,165, False,0,-24,-24,0,1,196028,0,130,1336
196162,58,374,165, False,0,18,0,42,1,196168,0,130,2352
196316,67,382,165, False,0,27,27,9,1,196320,0,130,2336
196453,24,372,165, False,0,-16,0,-43,1,196462,0,130,1277
196593,5,348,165, False,0,-35,-35,-19,1,196607,0,130,1250
196724,25,338,165, False,0,-15,-50,20,1,196771,0,130,2292
196861,69,376,165, False,0,29,0,44,1,196949,0,130,2284
197006,79,329,90, False,0,39,39,10,1,197119,0,130,1543
197154,61,326,90, False,0,21,60,-18,1,197119,0,130,1543
197316,20,330,90, False,0,-20,0,-41,1,197431,0,130,326
197472,5,329,90, False,0,-35,-35,-15,1,197582,0,80,2550
197621,18,374,94.5, False,0,-22,-57,13,1,197732,0,80.5,1121
197761,69,357,99.225, False,0,29,0,51,1,197875,0,80.5,1121
197904,77,361,104.18625, False,0,37,37,8,1,198028,0,81,1127
198036,65,338,109.3955625, False,0,25,62,-12,1,198028,0,81.5,1106
198194,11,365,114.8653406, False,0,-29,0,-54,1,198171,0,82,1093
198341,5,347,120.6086077, False,0,-35,-35,-6,1,198311,0,82.5,1076
198481,39,321,90, False,0,-1,0,34,1,198467,0,83,1062
198631,66,336,94.5, False,0,26,0,27,1,198747,0,84,1050
198783,45,382,99.225, False,0,5,0,-21,1,198747,0,84,1037
198933,13,326,90, False,0,-27,0,-32,1,199048,0,85,1024
199086,9,321,90, False,0,-31,-31,-4,1,199198,0,85.5,1024
199234,60,321,90, False,0,20,0,51,1,199349,0,86,998
199381,72,340,94.5, False,0,32,32,12,1,199489,0,86.5,1000
199512,70,321,90, False,0,30,62,-2,1,199489,0,86.5,1000
199643,46,326,90, False,0,6,0,-24,1,199640,0,87,978
199785,5,326,90, False,0,-35,0,-41,1,199789,0,87.5,964
199924,6,324,90, False,0,-34,-34,1,1,199947,0,88,2550
200065,63,329,90, False,0,23,0,57,1,200084,0,88.5,2550
200231,79,347,94.5, False,0,39,39,16,1,200229,0,89,2550
200392,28,389,99.225, False,0,-12,0,-51,1,200369,0,89.5,2550
200528,5,329,90, False,0,-35,-35,-23,1,200660,0,90.5,2550
200673,6,326,90, False,0,-34,-69,1,1,200660,0,90.5,2550
200821,55,340,94.5, False,0,15,0,49,1,200802,0,91,891
200955,75,2332,99.225, False,0,35,35,20,1,201087,0,91.5,871
201091,55,384,104.18625, False,0,15,50,-20,1,201087,0,92,878
201244,11,321,90, False,0,-29,0,-44,1,201238,0,92.5,2550
201403,25,348,94.5, False,0,-15,-15,14,1,201400,0,93,2441
201542,72,1273,99.225, False,0,32,0,47,1,201538,0,93.5,2426
201701,66,1290,104.18625, False,0,26,26,-6,1,201686,0,94,2422
201831,61,1236,109.3955625, False,0,21,47,-5,1,201832,0,94.5,2550
201975,59,2253,114.8653406, False,0,19,66,-2,1,201977,0,95,2550
202108,60,347,120.6086077, False,0,20,86,1,1,202125,0,95.5,2550
202271,62,1529,126.639038, False,0,22,108,2,1,202277,0,96,2550
202424,64,2216,90, False,0,24,132,2,1,202418,0,96.5,2494
202572,68,1145,90, False,0,28,160,4,1,202560,0,97.5,2479
202722,71,1148,90, False,0,31,191,3,1,202708,0,97.5,2459
202882,73,873,90, False,0,33,224,2,1,202867,0,98,2443
203033,62,326,90, False,0,22,246,-11,1,203021,0,98.5,2441
203165,6,326,90, False,0,-34,0,-56,1,203162,0,99,2420
203301,5,321,90, False,0,-35,-35,-1,1,203298,0,99.5,2404
203446,30,328,90, False,0,-10,-45,25,1,203437,0,100,2396
203601,77,329,90, False,0,37,0,47,1,203593,0,100.5,2379
203742,75,362,94.5, False,0,35,35,-2,1,203746,0,101,2370
203902,41,357,99.225, False,0,1,0,-34,1,203890,0,101.5,2343
204033,11,392,104.18625, False,0,-29,0,-30,1,204037,0,102,2335
204172,50,357,109.3955625, False,0,10,0,39,1,204171,0,102.5,2326
204315,77,971,114.8653406, False,0,37,37,27,1,204318,0,103,2330
204451,75,962,120.6086077, False,0,35,72,-2,1,204467,0,103.5,2306
204611,69,968,126.639038, False,0,29,101,-6,1,204608,0,104,2297
204761,66,338,90, False,0,26,127,-3,1,204757,0,104.5,2283
204898,65,365,90, False,0,25,152,-1,1,204898,0,105,2289
205062,51,326,90, False,0,11,163,-14,1,205047,0,105.5,2249
205202,15,321,90, False,0,-25,0,-36,1,205188,0,106,2241
205345,15,321,90, False,0,-25,-25,0,1,205333,0,106.5,2233
205482,80,326,90, False,0,40,0,65,1,205477,0,107,2550
205617,81,365,94.5, False,0,41,41,1,1,205618,0,107.5,1481
205751,82,340,99.225, False,0,42,83,1,1,205759,0,108,2550
205901,81,321,90, False,0,41,124,-1,1,205900,0,108.5,2550
206046,74,321,90, False,0,34,158,-7,1,206040,0,109,2550
206204,55,349,90, False,0,15,173,-19,1,206182,0,109.5,2550
206345,13,326,90, False,0,-27,0,-42,1,206337,0,110,2550
206501,6,336,94.5, False,0,-34,-34,-7,1,206488,0,110.5,2550
206661,57,326,90, False,0,17,0,51,1,206646,0,111,2550
206801,64,321,90, False,0,24,24,7,1,206780,0,111.5,2550
206941,67,326,90, False,0,27,51,3,1,207068,0,112.5,2550
207073,66,326,90, False,0,26,77,-1,1,207204,0,113,2550
207213,65,364,94.5, False,0,25,102,-1,1,207204,0,113,2550
207343,54,376,90, False,0,14,116,-11,1,207346,0,113.5,2550
207488,19,349,90, False,0,-21,0,-35,1,207487,0,114,2550
207626,10,345,94.5, False,0,-30,-30,-9,1,207627,0,114.5,2550
207771,52,345,99.225, False,0,12,0,42,1,207768,0,115,2550
207913,71,380,104.18625, False,0,31,31,19,1,207910,0,115.5,2550
208081,53,338,109.3955625, False,0,13,44,-18,1,208188,0,116,2550
208225,5,340,114.8653406, False,0,-35,0,-48,1,208188,0,116.5,2550
